SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
101400.0,1,0.9994131412613154,0.007146161684158308,1,0.9196474229353631,0.25530004290477193,2,0.9738912060165777,0.0892584503677025,2,0.8972025141894925,0.2059801733062179,4,0.5896994093999237,0.377880737187603,4,0.9994490255049066,0.0026540824268091274
101411.0,1,0.9982352849487321,0.018684397701431342,1,0.992563655517771,0.041673671545394544,2,0.5820458782230044,0.5935169567106254,3,0.989057589057197,0.03783898359811831,5,0.9745298499958697,0.06829988856467191,1,0.9871329498374515,0.04226768049877832
101412.0,1,0.9999952177990025,9.14193537168285e-05,2,0.9999666985269778,0.00034495633364258377,1,0.9999504942875426,0.0003998783508539391,1,0.9999995199201714,4.700609457307501e-06,2,0.9999982835151654,1.4335297657904885e-05,2,0.9999976937224118,1.7517501303612853e-05
101416.0,1,0.99993790208733,0.0009574098412490086,2,0.9999784315366178,0.0002434473575971223,1,0.9066784309115049,0.22635165654703687,2,0.9999843145317213,0.00012427669501529238,4,0.999383764424457,0.0031002030403262204,6,0.99999859025523,1.0846550542811024e-05
101427.0,1,0.9999366479802728,0.0009749178457572447,2,0.9999980119929192,2.5935671304493884e-05,1,0.9999998318146196,2.046740248963138e-06,1,0.9999970530206683,2.517199481517217e-05,2,0.9999998684175802,1.2371377240311058e-06,2,0.9999969704082359,2.160403101641459e-05
101439.0,1,0.9997027710964576,0.003911121772237146,2,0.9940332953715096,0.033561396581614916,1,0.9994877874248024,0.0033453020947697976,1,0.6327645207952967,0.41036110290509314,2,0.985862326951994,0.04240161351310539,6,0.9879454645394006,0.034079552901764065
101446.0,1,0.9999464530983242,0.0008370180609216747,2,0.9715749945536846,0.11807523779406044,1,0.9953718771301958,0.023561733509932067,1,0.992321314380023,0.03112639504450395,2,0.9906978654524823,0.029945142464679022,2,0.9791361328568591,0.06017464537912646
101448.0,1,0.9999610728594923,0.0006263972906631714,2,0.8871663141016578,0.320807833186614,1,0.7570317862503488,0.3999788160261494,2,0.9501702220278059,0.12324592458041649,2,0.6441005574643479,0.36410019870057947,6,0.9873080666897606,0.035003438215832815
101449.0,1,0.9996695857221237,0.004297332750595705,1,0.9745627215133753,0.10926616562258483,0,0.9874083633707149,0.052499125505040475,1,0.9984705239959787,0.007154754948547974,2,0.9461969975996943,0.11856207535292668,2,0.9793101998991289,0.05185149245142901
101462.0,0,0.999998332505766,3.4411379179038e-05,1,0.9999999883118919,2.0495666474271724e-07,3,0.9981066999789426,0.009926770513744599,3,0.9999999999377138,9.482337255078102e-10,5,0.9999999999518536,6.6533748326822e-10,1,0.9999999919372087,8.136097855184183e-08
