SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
94941.0,1,0.9999536137444205,0.0007346935638619055,1,0.9961530507660559,0.02298634413478595,0,0.5565388911223184,0.49954832655266607,0,0.8562941270422493,0.31744215682177174,2,0.917950802002518,0.16973196112470992,3,0.8516324597565984,0.2728645088418582
94945.0,1,0.9631604099801773,0.22760926630399883,1,0.9680069604976874,0.1457386501231005,0,0.8790026194515328,0.3422736794227401,3,0.7219963772425351,0.4833511830866817,3,0.5987988076519117,0.4284568045508245,5,0.7480859160260915,0.430588724373239
94946.0,0,0.9999999999999964,2.4677370000962015e-13,0,0.8225325574102134,0.4255654586320087,2,0.9999999999999822,4.569084070294265e-13,4,0.9999999999075015,1.3853455310266715e-09,4,0.9999997862637906,1.9513829494983175e-06,0,0.9971071603025105,0.010174567894862688
94950.0,1,0.9669163567826401,0.2096279114040678,2,0.8545677572665991,0.44880245509000366,1,0.6302392299160733,0.6982107952399718,2,0.9957650062640169,0.0194596204452022,0,0.8960056578314737,0.18644876828168414,2,0.6122278284144793,0.3719898084686059
94952.0,1,0.9997329503182796,0.0035552608810071706,1,0.999850608321592,0.0013412823068948234,0,0.9987643651567958,0.007506586792292253,2,0.9921290845759336,0.030203348004817717,1,0.6863774745110875,0.4005762850602857,1,0.9993368943949075,0.003104199687703001
94954.0,1,0.9893641940901502,0.08497926407260385,2,0.5167862149661444,0.7848673418622102,1,0.9954101627602024,0.024528048600553527,2,0.9992521712850027,0.0039834349561998226,0,0.984418643621963,0.04529922963903383,2,0.9747028268344523,0.06757876951849813
94957.0,1,0.9998159813343467,0.002548736278139346,2,0.9377270167876968,0.2124197331238044,1,0.954322050187038,0.15375693579814884,3,0.9621904624683189,0.11666063575359356,0,0.701103650891588,0.3482735231564441,2,0.8411140141541176,0.242133430044815
94958.0,1,0.9999362536044798,0.0009804161056700042,1,0.9987064961681469,0.009011266701529616,0,0.9900393098556425,0.041652873696493495,2,0.9897119899926463,0.03717076556889164,0,0.9722699419533885,0.08609859747261094,1,0.9940397374779072,0.020934902970353917
94959.0,1,0.9777007282369488,0.1541626301638209,1,0.9728499835802479,0.11424906542613779,0,0.9704719663516339,0.10596365848718993,2,0.9587778347919731,0.12992196672009632,2,0.43474375964327366,0.6318130875019696,1,0.6362780767260346,0.5715621281695189
94960.0,1,0.9809240409623172,0.13622041061558998,2,0.9992520624578594,0.00605192990304745,1,0.834288868539386,0.3545463820698871,3,0.693666179197818,0.5139606852757267,0,0.9905237437974859,0.03405669988478682,2,0.982446101152309,0.05104047403304634
94962.0,1,0.9987237235396537,0.014110024271254242,1,0.9898147430409123,0.05239049691884287,1,0.9997098745328307,0.0021084555266777895,0,0.9692286649834685,0.08587511471944419,2,0.9533639378533466,0.10901501845760511,1,0.5739393021518061,0.49056731031077616
94964.0,1,0.999823026367538,0.002461127236096614,1,0.739178907664588,0.5226521307599589,1,0.9763477511421376,0.08519770259602319,3,0.7037833641237002,0.4810363836615571,3,0.4389652180568441,0.616329955523792,3,0.6332428104186744,0.5045014804443458
94966.0,0,0.9870603835554491,0.09970468627952364,2,0.996042110334714,0.023525594296963142,2,0.9851921396413039,0.05742548598757611,4,0.9531728135933141,0.11867557058600581,4,0.8661734235140143,0.2676482787672073,5,0.9032123221106904,0.1978109103575387
94967.0,1,0.9999890818597018,0.00019571422115604025,1,0.9992607194205358,0.005533036148304371,0,0.9802786057176012,0.07104147385774696,3,0.8747480614949195,0.2694180875927596,3,0.82470632636805,0.2617394684008776,5,0.7587104970331252,0.3716519569426396
94969.0,0,0.9999805758702554,0.00033204523311137585,0,0.9981644133539999,0.012228391164652045,3,0.9969677937846201,0.014934811437952215,2,0.9384601205307803,0.14416273873619476,1,0.9999794928697017,0.00013509968845649409,6,0.997881854307302,0.007861389656905556
94970.0,0,0.9999277688556363,0.0010978890078713166,2,0.9566048116030407,0.16255784775888796,2,0.999994708300484,5.282211750806408e-05,4,0.9998753536550191,0.0008261516479688769,4,0.9995986558138188,0.0019943059497999367,0,0.9752113658771444,0.06356102095553517
