SEQN,P_cluster_1,P_cluster_2,max_posterior,entropy_raw,entropy_norm
96745.0,5.330085006743806e-05,0.9999466991499328,0.9999466991499328,0.0005777562500673129,0.0008335260768147162
96748.0,0.9108184628277813,0.08918153717221744,0.9108184628277813,0.3006400980582472,0.4337319785610049
96750.0,0.9730318499805399,0.026968150019458854,0.9730318499805399,0.12403978455970353,0.1789515820572197
96753.0,3.8306768441763986e-05,0.999961693231557,0.999961693231557,0.0004278814244977363,0.0006173024092113896
96754.0,0.19844772017044002,0.8015522798295616,0.8015522798295616,0.498242962176622,0.71881265069004
96756.0,0.969968674484271,0.030031325515728288,0.969968674484271,0.13485104190901492,0.19454892942084562
96758.0,0.9885780864905547,0.011421913509445934,0.9885780864905547,0.062437761199229606,0.0900786484463379
96760.0,0.9989349742622406,0.0010650257377577974,0.9989349742622406,0.008354300038642412,0.012052707235847884
96764.0,0.9858204978330986,0.014179502166900532,0.9858204978330986,0.07442585826921182,0.10737381663889674
96766.0,0.9929948855963681,0.00700511440363225,0.9929948855963681,0.04173369761285044,0.060208998584018895
96768.0,0.989093530061552,0.010906469938448444,0.989093530061552,0.060126560868805315,0.08674429119113383
96770.0,0.7989144558457137,0.20108554415428703,0.7989144558457137,0.501903629741203,0.724093877631804
96771.0,0.9385657596660544,0.061434240333945636,0.9385657596660544,0.23089578363080554,0.33311220200633423
96774.0,0.9956647541581045,0.004335245841893898,0.9956647541581045,0.027913807793620855,0.04027111207618451
96777.0,0.9902191232687727,0.009780876731225746,0.9902191232687727,0.05499219394429042,0.07933696549103188
96780.0,0.9961682635481269,0.003831736451872654,0.9961682635481269,0.02514584279667045,0.03627778270172992
96783.0,0.999210360558392,0.0007896394416075479,0.999210360558392,0.006430459743463616,0.009277192382531075
96784.0,0.9949268111176969,0.0050731888823033495,0.9949268111176969,0.03186594125256629,0.04597283541833643
96787.0,4.1449962430143354e-17,1.0,1.0,3.56489994195358e-14,5.143063467521784e-14
96788.0,0.9902745505513831,0.009725449448617326,0.9902745505513831,0.054736099726658716,0.07896749963325428
96789.0,0.08168380365975031,0.9183161963402504,0.9183161963402504,0.2828626658987994,0.40808456534482956
96792.0,0.999691776838137,0.0003082231618636849,0.999691776838137,0.0028000632875678855,0.004039637419149436
96793.0,0.9648602790769276,0.035139720923072215,0.9648602790769276,0.15217761397676155,0.2195458890185889
96795.0,0.9944459321412129,0.005554067858785758,0.9944459321412129,0.034382137624474673,0.04960293944599146
96798.0,7.586669617082152e-14,0.9999999999999218,0.9999999999999218,2.36774584377564e-12,3.41593518690057e-12
96799.0,0.9856650593867702,0.014334940613231147,0.9856650593867702,0.07508431680055502,0.10832377149669661
96804.0,0.9156766497450757,0.08432335025492273,0.9156766497450757,0.2892035474915682,0.4172325237735812
96805.0,0.38116792653494214,0.6188320734650583,0.6188320734650583,0.6646329892231284,0.9588627175634152
96809.0,0.8739393395301899,0.12606066046980988,0.8739393395301899,0.3788289807836035,0.5465346919215252
96810.0,0.9978976091113867,0.0021023908886120676,0.9978976091113867,0.015060746511162518,0.021728064303739924
96812.0,0.015103785901614108,0.9848962140983866,0.9848962140983866,0.07831644731342373,0.1129867501591182
96815.0,0.999452415616036,0.0005475843839634788,0.999452415616036,0.004659789860568295,0.006722655723426553
96816.0,0.3973700707264086,0.6026299292735905,0.6026299292735905,0.6719309024111704,0.9693913807286415
96818.0,0.9919499949861684,0.008050005013830108,0.9919499949861684,0.04683530525137007,0.06756906262467242
96820.0,0.8013128737277612,0.19868712627223545,0.8013128737277612,0.4985769988544959,0.7192945637486836
96826.0,0.9995980328398381,0.0004019671601623131,0.9995980328398381,0.003544923927098552,0.00511424416995371
96829.0,0.9980173606671936,0.00198263933280525,0.9980173606671936,0.01431928415717989,0.02065836024264333
96830.0,0.9952391841032147,0.0047608158967847175,0.9952391841032147,0.030207148460253214,0.043579703283004
96833.0,0.000489239597534565,0.9995107604024642,0.9995107604024642,0.00421842613707169,0.006085902468309714
96834.0,1.7075813654674557e-06,0.9999982924186326,0.9999982924186326,2.4384999131770796e-05,3.518011731948741e-05
96835.0,0.9992836518269737,0.0007163481730251319,0.9992836518269737,0.005903415246672405,0.008516827900682577
96838.0,0.9925078346869491,0.007492165313051624,0.9925078346869491,0.04412991725231239,0.0636660127747514
96839.0,0.8890136854113455,0.1109863145886542,0.8890136854113455,0.3485725098998885,0.5028838314227883
96840.0,0.9974908175098451,0.002509182490155624,0.9974908175098451,0.017530510454314984,0.025291180496692357
96841.0,0.9412402274522771,0.05875977254772187,0.9412402274522771,0.22354126777971348,0.3225018784598245
96842.0,0.8774379425896397,0.12256205741036116,0.8774379425896397,0.371998820513914,0.5366808535719673
96844.0,0.9975498102345832,0.002450189765417275,0.9975498102345832,0.017176721402996954,0.024780770786835025
96847.0,0.8620068016337473,0.13799319836625182,0.8620068016337473,0.4013037663200752,0.5789589535600359
96848.0,0.09627694128095822,0.9037230587190401,0.9037230587190401,0.3168247049119676,0.4570814306076049
96851.0,0.9916789353647434,0.008321064635255983,0.9916789353647434,0.04813563604498289,0.06944504341213285
96852.0,0.9783499642003779,0.021650035799622998,0.9783499642003779,0.10439309902181472,0.1506074062618026
96860.0,0.9996594649467788,0.0003405350532229673,0.9996594649467788,0.003059646907605942,0.004414137420474345
96862.0,0.9931900892876391,0.006809910712359004,0.9931900892876391,0.04076387736580425,0.058809843723051654
96863.0,0.997226944607932,0.0027730553920683205,0.997226944607932,0.01909641780692554,0.027550307268795173
