SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,P_cluster_7,max_posterior,entropy_raw,entropy_norm
101718.0,6.738898473815854e-13,0.999996201136547,3.441914379110015e-06,3.566099062953357e-07,2.1367224271807417e-14,0.0,3.3847135896393367e-10,0.999996201136547,5.239821220645136e-05,2.692735439603379e-05
101725.0,3.9077462178180156e-11,1.5943051393044041e-07,0.9999998404146403,3.940426993665775e-24,1.1576891877976922e-10,0.0,6.201092655060511e-18,0.9999998404146403,2.6585225150424745e-06,1.3662103136329883e-06
101731.0,3.34689188689722e-05,2.2639104570916127e-06,1.4832977861299711e-13,9.928466850754186e-13,0.00031694529453813933,0.0,0.9996473218749935,0.9996473218749935,0.003280495794778855,0.0016858413510877916
101733.0,2.7210594749102322e-09,4.112359450187392e-45,3.903802553240567e-08,6.856997421161016e-32,6.380372003111271e-38,0.0,0.999999958240914,0.999999958240914,7.613637503877246e-07,3.912635692646683e-07
101740.0,0.004243817395728765,0.01643433852180517,0.9707091768500108,1.2513120079864917e-16,5.05818526491349e-10,0.0,0.008612666726635522,0.9707091768500108,0.16050623029780692,0.08248388569006043
101742.0,2.662172667406122e-05,7.562823776292059e-16,2.4201307508550514e-63,0.9997058698340262,0.0002675084392980412,0.0,7.426356797585686e-20,0.9997058698340262,0.0027751349701539228,0.0014261372610144285
101758.0,0.0003587605004448598,1.7907950080773075e-07,3.2710720995257417e-15,3.7733203995423606e-21,0.9989468702288751,0.0,0.0006941901911764625,0.9989468702288751,0.00895003416762017,0.004599407722892637
101763.0,6.443122377178085e-06,0.8689114496217303,0.13108174823319133,6.36034318352663e-08,3.3374783286639384e-08,0.0,2.6204448479051446e-07,0.8689114496217303,0.3885263615226586,0.19966305315344476
101768.0,1.0282483356749835e-07,1.4381365603624707e-18,4.603659127585302e-05,9.215279000631052e-20,0.002663189555253939,0.0,0.9972906710286362,0.9972906710286362,0.018955037035263182,0.009740962111978984
101775.0,7.8594557366284e-06,8.033710671513607e-11,0.00042478371700544506,1.6750704806545037e-14,0.16340526287624743,0.0,0.8361620938706568,0.8361620938706568,0.4490194003498087,0.23075032553162614
101793.0,9.670306930204658e-06,1.724297873132015e-08,2.9287008123566445e-07,2.671099102088255e-06,0.9899265965320067,0.0,0.010060751948901294,0.9899265965320067,0.05644368434446264,0.0290063158218608
